no,lot,EndTimestamp.datetime,measstep,TestprgName,Tester,Loadboard,HandlerID,HBIN,SBIN,LBIN_P_NAME,SocketNumber,N,testedQtyBySocket,percentBySocket,timestamp
2960,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,6,39,KELVINRES_VDD_2,2,1,2254,0.000443655723158829,2019-01-03 10:41:00
2961,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,6,39,KELVINRES_IFB,0,3,2304,0.00130208333333333,2019-01-03 10:41:00
2962,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,6,39,KELVINRES_GND_2,0,1,2304,0.000434027777777778,2019-01-03 10:41:00
2963,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,6,39,KELVINRES_CSQ_2,2,11,2254,0.00488021295474712,2019-01-03 10:41:00
2964,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,6,39,KELVINRES_SCK_2,2,7,2254,0.0031055900621118,2019-01-03 10:41:00
2965,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,6,39,KELVINRES_CSQ_2,0,1,2304,0.000434027777777778,2019-01-03 10:41:00
2966,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,6,39,KELVINRES_CLK,2,1,2254,0.000443655723158829,2019-01-03 10:41:00
2967,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,8,54,STAT_REG_READ_2,0,3,2304,0.00130208333333333,2019-01-03 10:41:00
2968,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,6,39,KELVINRES_DAT,3,4,2241,0.00178491744756805,2019-01-03 10:41:00
2969,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,8,50,SIGNAL_CLK,0,1,2304,0.000434027777777778,2019-01-03 10:41:00
2970,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,6,39,KELVINRES_CLK_2,0,1,2304,0.000434027777777778,2019-01-03 10:41:00
2971,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,6,99,START_TEMP,0,1,2304,0.000434027777777778,2019-01-03 10:41:00
2972,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,8,53,CRC_CORRECT,2,1,2254,0.000443655723158829,2019-01-03 10:41:00
2973,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,6,39,KELVINRES_CLK,3,3,2241,0.00133868808567604,2019-01-03 10:41:00
2974,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,8,53,CRC_CORRECT_2,1,1,2288,0.000437062937062937,2019-01-03 10:41:00
2975,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,8,53,CRC_CORRECT,0,1,2304,0.000434027777777778,2019-01-03 10:41:00
2976,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,8,54,STAT_REG_READ,3,2,2241,0.000892458723784025,2019-01-03 10:41:00
2977,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,6,39,KELVINRES_IFB_2,0,1,2304,0.000434027777777778,2019-01-03 10:41:00
2978,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,6,39,KELVINRES_VDD,3,3,2241,0.00133868808567604,2019-01-03 10:41:00
2979,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,6,39,KELVINRES_IFA_2,3,3,2241,0.00133868808567604,2019-01-03 10:41:00
2980,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,8,53,CRC_CORRECT_2,3,2,2241,0.000892458723784025,2019-01-03 10:41:00
2981,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,6,39,KELVINRES_CLK_2,3,23,2241,0.0102632753235163,2019-01-03 10:41:00
2982,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,6,39,KELVINRES_CSQ_2,3,2,2241,0.000892458723784025,2019-01-03 10:41:00
2983,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,6,39,KELVINRES_IFB,3,1,2241,0.000446229361892012,2019-01-03 10:41:00
2984,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,10,30,A_RES_SYM,0,1,2304,0.000434027777777778,2019-01-03 10:41:00
2985,lot33,1/3/2019 10:41,B1,testprogram2,tester1,Loadboard4,Handler1,10,30,A_RES_SYM,1,1,2288,0.000437062937062937,2019-01-03 10:41:00
2986,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,1,1,,0,2169,2240,0.968303571428571,2019-01-04 10:05:00
2987,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,1,1,,2,2153,2225,0.967640449438202,2019-01-04 10:05:00
2988,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,70,START_TEMP_2,1,4,2274,0.00175901495162709,2019-01-04 10:05:00
2989,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,1,1,,1,2242,2274,0.985927880386983,2019-01-04 10:05:00
2990,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,1,1,,3,2237,2262,0.98894783377542,2019-01-04 10:05:00
2991,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_VDD_2,1,1,2274,0.000439753737906772,2019-01-04 10:05:00
2992,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,8,51,CLK_DROPOUT,3,10,2262,0.00442086648983201,2019-01-04 10:05:00
2993,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,8,51,CLK_DROPOUT,0,8,2240,0.00357142857142857,2019-01-04 10:05:00
2994,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,8,51,CLK_DROPOUT_2,2,5,2225,0.00224719101123596,2019-01-04 10:05:00
2995,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,8,51,CLK_DROPOUT_2,1,13,2274,0.00571679859278804,2019-01-04 10:05:00
2996,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,8,51,CLK_DROPOUT_2,0,7,2240,0.003125,2019-01-04 10:05:00
2997,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,8,50,SIGNAL_CLK,2,1,2225,0.000449438202247191,2019-01-04 10:05:00
2998,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_CLK,0,3,2240,0.00133928571428571,2019-01-04 10:05:00
2999,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_DAT,0,14,2240,0.00625,2019-01-04 10:05:00
3000,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,8,50,F_DIGITAL_2,2,1,2225,0.000449438202247191,2019-01-04 10:05:00
3001,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,8,51,CLK_DROPOUT,2,8,2225,0.00359550561797753,2019-01-04 10:05:00
3002,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_DAT,2,16,2225,0.00719101123595506,2019-01-04 10:05:00
3003,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,8,51,CLK_DROPOUT,1,10,2274,0.00439753737906772,2019-01-04 10:05:00
3004,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,70,START_TEMP_2,3,2,2262,0.000884173297966401,2019-01-04 10:05:00
3005,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,8,51,CLK_DROPOUT_2,3,9,2262,0.00397877984084881,2019-01-04 10:05:00
3006,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_CSQ,2,3,2225,0.00134831460674157,2019-01-04 10:05:00
3007,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,8,43,BANDGAP2,1,1,2274,0.000439753737906772,2019-01-04 10:05:00
3008,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_DAT_2,0,16,2240,0.00714285714285714,2019-01-04 10:05:00
3009,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_CSQ,0,12,2240,0.00535714285714286,2019-01-04 10:05:00
3010,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_IFB_2,2,2,2225,0.000898876404494382,2019-01-04 10:05:00
3011,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_IFB_2,0,1,2240,0.000446428571428571,2019-01-04 10:05:00
3012,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,10,30,A_RES_SYM,0,1,2240,0.000446428571428571,2019-01-04 10:05:00
3013,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_CSQ_2,2,4,2225,0.00179775280898876,2019-01-04 10:05:00
3014,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_CLK_2,2,27,2225,0.0121348314606742,2019-01-04 10:05:00
3015,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_SCK,0,6,2240,0.00267857142857143,2019-01-04 10:05:00
3016,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_IFB,2,1,2225,0.000449438202247191,2019-01-04 10:05:00
3017,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_SCK_2,0,2,2240,0.000892857142857143,2019-01-04 10:05:00
3018,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_CSQ_2,0,1,2240,0.000446428571428571,2019-01-04 10:05:00
3019,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_DAT_2,2,1,2225,0.000449438202247191,2019-01-04 10:05:00
3020,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_GND,2,1,2225,0.000449438202247191,2019-01-04 10:05:00
3021,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,10,37,AC_RES_SYM,3,2,2262,0.000884173297966401,2019-01-04 10:05:00
3022,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,5,5,OPEN_DATA,2,1,2225,0.000449438202247191,2019-01-04 10:05:00
3023,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_IFA_2,3,1,2262,0.000442086648983201,2019-01-04 10:05:00
3024,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,8,50,SIGNAL_CLK_2,1,1,2274,0.000439753737906772,2019-01-04 10:05:00
3025,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_IFA,1,1,2274,0.000439753737906772,2019-01-04 10:05:00
3026,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_GND,1,1,2274,0.000439753737906772,2019-01-04 10:05:00
3027,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,6,39,KELVINRES_GND_2,3,1,2262,0.000442086648983201,2019-01-04 10:05:00
3028,lot33,1/4/2019 10:05,B3,testprogram6,tester1,Loadboard4,Handler1,10,37,AC_RES_SYM,2,1,2225,0.000449438202247191,2019-01-04 10:05:00
3029,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,1,1,,2,197,429,0.459207459207459,2019-01-05 11:10:00
3030,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_IFA,2,33,429,0.0769230769230769,2019-01-05 11:10:00
3031,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_CLK_2,2,2,429,0.00466200466200466,2019-01-05 11:10:00
3032,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_IFB_2,2,20,429,0.0466200466200466,2019-01-05 11:10:00
3033,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,1,1,,1,547,803,0.681195516811955,2019-01-05 11:10:00
3034,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,1,1,,3,687,792,0.867424242424242,2019-01-05 11:10:00
3035,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_CLK,2,5,429,0.0116550116550117,2019-01-05 11:10:00
3036,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_SCK,2,46,429,0.107226107226107,2019-01-05 11:10:00
3037,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_CSQ,2,3,429,0.00699300699300699,2019-01-05 11:10:00
3038,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,8,51,CLK_DROPOUT_2,3,6,792,0.00757575757575758,2019-01-05 11:10:00
3039,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_IFB,3,14,792,0.0176767676767677,2019-01-05 11:10:00
3040,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_GND_2,2,12,429,0.027972027972028,2019-01-05 11:10:00
3041,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_SCK_2,2,61,429,0.142191142191142,2019-01-05 11:10:00
3042,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_GND_2,1,44,803,0.0547945205479452,2019-01-05 11:10:00
3043,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_CSQ_2,2,16,429,0.0372960372960373,2019-01-05 11:10:00
3044,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,8,51,CLK_DROPOUT,3,6,792,0.00757575757575758,2019-01-05 11:10:00
3045,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_IFA_2,3,3,792,0.00378787878787879,2019-01-05 11:10:00
3046,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,8,51,CLK_DROPOUT,1,6,803,0.0074719800747198,2019-01-05 11:10:00
3047,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_IFA_2,1,10,803,0.012453300124533,2019-01-05 11:10:00
3048,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_DAT,3,2,792,0.00252525252525253,2019-01-05 11:10:00
3049,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_CLK,3,9,792,0.0113636363636364,2019-01-05 11:10:00
3050,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_CLK_2,1,8,803,0.0099626400996264,2019-01-05 11:10:00
3051,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_DAT_2,3,1,792,0.00126262626262626,2019-01-05 11:10:00
3052,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_DAT_2,2,7,429,0.0163170163170163,2019-01-05 11:10:00
3053,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_CSQ_2,3,4,792,0.00505050505050505,2019-01-05 11:10:00
3054,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_DAT,2,5,429,0.0116550116550117,2019-01-05 11:10:00
3055,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_IFB_2,3,3,792,0.00378787878787879,2019-01-05 11:10:00
3056,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_VDD,1,6,803,0.0074719800747198,2019-01-05 11:10:00
3057,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_SCK_2,3,23,792,0.029040404040404,2019-01-05 11:10:00
3058,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_DAT,1,13,803,0.0161892901618929,2019-01-05 11:10:00
3059,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_CLK,1,37,803,0.0460772104607721,2019-01-05 11:10:00
3060,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_IFB_2,1,47,803,0.0585305105853051,2019-01-05 11:10:00
3061,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,8,57,CHIP_RESET_UP_2,3,1,792,0.00126262626262626,2019-01-05 11:10:00
3062,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_GND_2,3,1,792,0.00126262626262626,2019-01-05 11:10:00
3063,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_IFA,1,9,803,0.0112079701120797,2019-01-05 11:10:00
3064,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_IFB,1,26,803,0.0323785803237858,2019-01-05 11:10:00
3065,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_GND,3,4,792,0.00505050505050505,2019-01-05 11:10:00
3066,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,8,50,SIGNAL_CLK_2,1,1,803,0.0012453300124533,2019-01-05 11:10:00
3067,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_CLK_2,3,2,792,0.00252525252525253,2019-01-05 11:10:00
3068,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_IFA,3,1,792,0.00126262626262626,2019-01-05 11:10:00
3069,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_VDD_2,3,1,792,0.00126262626262626,2019-01-05 11:10:00
3070,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_DAT_2,0,35,48,0.729166666666667,2019-01-05 11:10:00
3071,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,8,42,AN_GND_OFFSET,1,17,803,0.0211706102117061,2019-01-05 11:10:00
3072,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,8,42,GMR_GNDOFFSET,3,20,792,0.0252525252525253,2019-01-05 11:10:00
3073,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,7,85,G_CSQ_PORT_2,2,5,429,0.0116550116550117,2019-01-05 11:10:00
3074,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_DAT,0,6,48,0.125,2019-01-05 11:10:00
3075,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,8,41,IFA_PORT,1,7,803,0.0087173100871731,2019-01-05 11:10:00
3076,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,1,1,,0,5,48,0.104166666666667,2019-01-05 11:10:00
3077,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,7,85,G_CLK_PORT,2,2,429,0.00466200466200466,2019-01-05 11:10:00
3078,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,7,85,G_SCK_PORT,2,10,429,0.0233100233100233,2019-01-05 11:10:00
3079,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,7,85,G_CLK_PORT_3V,2,1,429,0.00233100233100233,2019-01-05 11:10:00
3080,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_SCK,0,1,48,0.0208333333333333,2019-01-05 11:10:00
3081,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,70,START_TEMP,1,3,803,0.0037359900373599,2019-01-05 11:10:00
3082,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,70,START_TEMP,3,2,792,0.00252525252525253,2019-01-05 11:10:00
3083,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_SCK,1,17,803,0.0211706102117061,2019-01-05 11:10:00
3084,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_VDD_2,1,1,803,0.0012453300124533,2019-01-05 11:10:00
3085,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_SCK_2,1,1,803,0.0012453300124533,2019-01-05 11:10:00
3086,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,8,51,CLK_DROPOUT_2,2,3,429,0.00699300699300699,2019-01-05 11:10:00
3087,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,5,6,SHORT_VDD_2,2,1,429,0.00233100233100233,2019-01-05 11:10:00
3088,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_CSQ,3,1,792,0.00126262626262626,2019-01-05 11:10:00
3089,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_IFB_2,0,1,48,0.0208333333333333,2019-01-05 11:10:00
3090,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,8,43,BANDGAP1,3,1,792,0.00126262626262626,2019-01-05 11:10:00
3091,lot33,1/5/2019 11:10,B2,testprogram4,tester4,Loadboard5,Handler2,6,39,KELVINRES_DAT_2,1,3,803,0.0037359900373599,2019-01-05 11:10:00
3092,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,1,1,,0,2176,2306,0.943625325238508,2019-01-03 10:34:00
3093,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,1,1,,2,2261,2293,0.986044483209769,2019-01-03 10:34:00
3094,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,1,1,,1,2254,2284,0.986865148861646,2019-01-03 10:34:00
3095,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,8,51,CLK_DROPOUT_2,2,11,2293,0.00479720889664195,2019-01-03 10:34:00
3096,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,1,1,,3,2218,2271,0.976662263320123,2019-01-03 10:34:00
3097,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,8,51,CLK_DROPOUT,0,17,2306,0.00737207285342585,2019-01-03 10:34:00
3098,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,8,51,CLK_DROPOUT_2,0,23,2306,0.00997398091934085,2019-01-03 10:34:00
3099,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,6,39,KELVINRES_IFB_2,0,38,2306,0.0164787510841284,2019-01-03 10:34:00
3100,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,8,51,CLK_DROPOUT_2,1,12,2284,0.00525394045534151,2019-01-03 10:34:00
3101,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,8,51,CLK_DROPOUT,2,15,2293,0.00654164849542085,2019-01-03 10:34:00
3102,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,8,51,CLK_DROPOUT,1,17,2284,0.0074430823117338,2019-01-03 10:34:00
3103,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,8,51,CLK_DROPOUT,3,23,2271,0.0101276970497578,2019-01-03 10:34:00
3104,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,8,51,CLK_DROPOUT_2,3,12,2271,0.00528401585204756,2019-01-03 10:34:00
3105,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,6,39,KELVINRES_IFA_2,0,49,2306,0.0212489158716392,2019-01-03 10:34:00
3106,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,10,37,AC_RES_SYM,0,1,2306,0.000433651344319167,2019-01-03 10:34:00
3107,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,6,39,KELVINRES_IFB_2,3,10,2271,0.00440334654337296,2019-01-03 10:34:00
3108,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,6,39,KELVINRES_IFB_2,2,2,2293,0.000872219799389446,2019-01-03 10:34:00
3109,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,6,39,KELVINRES_IFB,0,2,2306,0.000867302688638335,2019-01-03 10:34:00
3110,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,8,48,VRA3_OV_2,3,1,2271,0.000440334654337296,2019-01-03 10:34:00
3111,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,6,39,KELVINRES_GND_2,3,7,2271,0.00308234258036107,2019-01-03 10:34:00
3112,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,6,39,KELVINRES_IFB,1,1,2284,0.000437828371278459,2019-01-03 10:34:00
3113,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,6,39,KELVINRES_CLK,2,2,2293,0.000872219799389446,2019-01-03 10:34:00
3114,lot35,1/3/2019 10:34,B1,testprogram2,tester4,Loadboard5,Handler2,6,39,KELVINRES_IFB,2,2,2293,0.000872219799389446,2019-01-03 10:34:00
3115,lot35,1/4/2019 15:56,B3,testprogram6,tester1,Loadboard4,Handler1,1,1,,1,2220,2250,0.986666666666667,2019-01-04 15:56:00
3116,lot35,1/4/2019 15:56,B3,testprogram6,tester1,Loadboard4,Handler1,1,1,,3,2208,2242,0.984834968777877,2019-01-04 15:56:00
3117,lot35,1/4/2019 15:56,B3,testprogram6,tester1,Loadboard4,Handler1,1,1,,0,2292,2313,0.990920881971466,2019-01-04 15:56:00
3118,lot35,1/4/2019 15:56,B3,testprogram6,tester1,Loadboard4,Handler1,1,1,,2,2261,2309,0.979211779991338,2019-01-04 15:56:00
3119,lot35,1/4/2019 15:56,B3,testprogram6,tester1,Loadboard4,Handler1,8,51,CLK_DROPOUT_2,3,9,2242,0.004014272970562,2019-01-04 15:56:00
3120,lot35,1/4/2019 15:56,B3,testprogram6,tester1,Loadboard4,Handler1,8,51,CLK_DROPOUT,1,11,2250,0.00488888888888889,2019-01-04 15:56:00
